Order_ID,Order_Date,Ship_Date,Region,Segment,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-2023-01259,2022-01-09,2022-01-13,West,Consumer,Technology,Phones,OnePlus Nord CE 3,243062.54,8,0.15,-56008.85
ORD-2023-01260,2023-03-22,2023-03-25,West,Home Office,Office Supplies,Paper,Carbon Paper,1945.73,7,0.05,67.96
ORD-2023-01261,2023-10-02,2023-10-09,South,Consumer,Office Supplies,Binders,Economy Binder Set,5669.75,5,0.0,520.2
ORD-2023-01262,2022-04-22,2022-04-25,East,Corporate,Office Supplies,Paper,A4 Copy Paper 500-Sheet,13113.35,7,0.0,4109.84
ORD-2023-01263,2022-03-08,2022-03-15,East,Consumer,Office Supplies,Binders,Premium Binder A4,4248.85,3,0.0,929.87
ORD-2023-01264,2023-11-12,2023-11-15,South,Consumer,Furniture,Chairs,Executive Leather Chair,50633.14,8,0.1,-3602.76
ORD-2023-01265,2023-07-08,2023-07-14,South,Home Office,Furniture,Bookcases,Bookcase Classic 3-Shelf,159423.86,7,0.15,-29269.57
ORD-2023-01266,2023-11-08,2023-11-13,East,Consumer,Furniture,Storage,Wardrobe 3-Door,30074.53,6,,4507.83
ORD-2023-01267,2022-09-06,2022-09-14,East,Corporate,Office Supplies,Paper,Carbon Paper,6249.35,9,0.05,
ORD-2023-01268,2023-07-28,2023-08-05,South,Consumer,Furniture,Bookcases,Bookcase Pro 5-Shelf,54691.9,5,0.0,13078.15
ORD-2023-01269,2022-08-20,2022-08-23,North,Consumer,Office Supplies,Pens & Art,Ballpoint Pen Box,3716.56,6,0.1,158.4
ORD-2023-01270,2022-08-05,2022-08-13,South,Corporate,Office Supplies,Binders,Premium Binder A4,6077.45,8,0.0,1794.93
ORD-2023-01271,2022-03-27,2022-04-03,North,Corporate,Office Supplies,Binders,Premium Binder A4,911.51,2,0.2,-35.01
ORD-2023-01272,2023-09-14,2023-09-21,South,Consumer,Office Supplies,Binders,Premium Binder A4,11745.77,9,0.1,194.76
ORD-2023-01273,2023-02-21,2023-02-24,South,Home Office,Technology,Phones,Samsung Galaxy A34,237399.2,4,0.2,-33797.76
ORD-2023-01274,2022-08-08,2022-08-15,North,Consumer,Furniture,Tables,Study Desk Compact,131464.36,6,0.2,-45695.72
ORD-2023-01275,2022-11-30,2022-12-05,East,Consumer,Technology,Laptops,Dell Inspiron 15,255013.49,5,0.25,-51091.39
ORD-2023-01276,2022-02-13,2022-02-17,North,Consumer,Office Supplies,Pens & Art,Ballpoint Pen Box,2455.87,9,0.1,249.11
ORD-2023-01277,2022-05-18,2022-05-22,East,Corporate,Technology,Printers,Canon Pixma G3010,453868.41,8,0.0,157303.08
ORD-2023-01278,2023-09-06,2023-09-08,West,Home Office,Technology,Printers,Epson L3252,186997.51,5,,19952.35
ORD-2023-01279,2022-04-22,2022-04-27,East,Consumer,Furniture,Tables,Coffee Table Glass,75954.39,8,0.0,10062.41
ORD-2023-01280,2023-03-04,2023-03-11,North,Consumer,Office Supplies,Pens & Art,Ballpoint Pen Box,1721.42,2,0.05,271.04
ORD-2023-01281,2022-05-13,2022-05-15,East,Consumer,Furniture,Chairs,Executive Leather Chair,91662.0,9,0.0,14784.49
ORD-2023-01282,2023-02-13,2023-02-22,West,Home Office,Office Supplies,Labels,Barcode Label Set,1256.9,1,0.05,-3.84
ORD-2023-01283,2023-12-16,2023-12-25,East,Corporate,Technology,Phones,Redmi Note 12,473254.02,6,0.1,
ORD-2023-01284,2022-03-17,2022-03-26,North,Consumer,Furniture,Tables,Coffee Table Glass,94416.82,6,0.05,10698.52
ORD-2023-01285,2023-10-26,2023-10-28,West,Consumer,Furniture,Tables,Study Desk Compact,19308.44,8,0.0,1546.29
ORD-2023-01286,2022-02-03,2022-02-08,South,Consumer,Office Supplies,Paper,Photo Glossy Paper,4639.91,3,0.0,
ORD-2023-01287,2022-08-20,2022-08-25,East,Consumer,Technology,Printers,Epson L3252,435087.03,9,0.15,14282.32
ORD-2023-01288,2022-04-21,2022-04-30,East,Consumer,Office Supplies,Pens & Art,Ballpoint Pen Box,1513.71,9,0.05,309.55
ORD-2023-01289,2023-05-09,2023-05-11,West,Home Office,Office Supplies,Labels,Color Dot Labels,5345.94,3,0.1,27.59
ORD-2023-01290,2022-01-11,2022-01-16,East,Consumer,Office Supplies,Labels,Barcode Label Set,10880.15,7,0.2,-1707.5
ORD-2023-01291,2022-05-30,2022-06-06,West,Home Office,Furniture,Storage,Storage Box Set,70724.76,7,0.05,4928.41
ORD-2023-01292,2022-09-15,2022-09-23,North,Home Office,Technology,Phones,Samsung Galaxy A34,148439.02,3,0.25,-52249.9
ORD-2023-01293,2022-09-19,2022-09-26,East,Corporate,Furniture,Tables,Study Desk Compact,73141.6,9,,-12286.9
ORD-2023-01294,2023-03-23,2023-03-26,South,Corporate,Technology,Laptops,Lenovo IdeaPad Slim 5,625906.08,9,0.2,-147414.41
ORD-2023-01295,2023-07-05,2023-07-12,North,Home Office,Office Supplies,Paper,A4 Copy Paper 500-Sheet,1494.75,5,0.2,-551.04
ORD-2023-01296,2023-06-09,2023-06-17,East,Consumer,Furniture,Bookcases,Bookcase Pro 5-Shelf,54561.41,3,0.0,6970.39
ORD-2023-01297,2023-01-11,2023-01-19,North,Consumer,Furniture,Bookcases,Bookcase Pro 5-Shelf,199088.36,8,0.2,-67806.74
ORD-2023-01298,2023-05-31,2023-06-07,West,Consumer,Office Supplies,Binders,Economy Binder Set,10914.72,6,0.0,3320.01
ORD-2023-01299,2023-03-12,2023-03-15,South,Consumer,Office Supplies,Labels,Address Label Roll,3091.64,3,0.1,-364.62
ORD-2023-01300,2022-08-26,2022-08-28,West,Consumer,Furniture,Chairs,Executive Leather Chair,93000.05,5,0.05,11116.95
ORD-2023-01301,2023-06-14,2023-06-19,East,Consumer,Office Supplies,Binders,Premium Binder A4,1270.25,1,0.2,-132.3
ORD-2023-01302,2022-08-11,2022-08-18,South,Consumer,Furniture,Tables,Study Desk Compact,165147.85,8,0.2,-46714.45
ORD-2023-01303,2022-12-23,2022-12-29,North,Consumer,Technology,Accessories,Wireless Mouse Combo,284633.61,4,0.0,51276.55
ORD-2023-01304,2023-01-06,2023-01-11,South,Home Office,Furniture,Bookcases,Bookcase Pro 5-Shelf,41130.57,6,0.0,8748.58
ORD-2023-01305,2023-01-31,2023-02-06,North,Consumer,Furniture,Tables,Coffee Table Glass,34115.61,6,,-12561.28
ORD-2023-01306,2022-09-10,2022-09-16,South,Consumer,Technology,Phones,OnePlus Nord CE 3,424817.93,6,0.0,114359.97
ORD-2023-01307,2022-04-26,2022-05-03,North,Corporate,Furniture,Chairs,Ergonomic Office Chair,31930.08,5,0.15,-3582.11
ORD-2023-01308,2023-02-02,2023-02-11,East,Consumer,Office Supplies,Paper,Photo Glossy Paper,8166.95,7,0.2,-1787.83
ORD-2023-01309,2023-12-19,2023-12-25,West,Consumer,Furniture,Chairs,Guest Chair,50702.2,6,0.1,-3034.13
ORD-2023-01310,2023-07-27,2023-07-29,East,Corporate,Technology,Accessories,USB Hub 7-Port,64387.33,7,0.1,471.94
ORD-2023-01311,2022-08-23,2022-08-27,North,Consumer,Furniture,Chairs,Guest Chair,77032.6,7,0.15,2340.66
ORD-2023-01312,2022-08-19,2022-08-22,North,Corporate,Office Supplies,Labels,Barcode Label Set,3759.62,5,0.0,876.28
ORD-2023-01313,2022-02-07,2022-02-09,East,Home Office,Technology,Phones,Samsung Galaxy A34,7941.39,3,0.0,2394.61
ORD-2023-01314,2022-01-26,2022-01-29,South,Home Office,Office Supplies,Paper,Carbon Paper,892.83,2,0.0,209.29
ORD-2023-01315,2022-06-21,2022-06-27,North,Home Office,Furniture,Chairs,Ergonomic Office Chair,11052.5,5,0.0,3840.7
ORD-2023-01316,2022-10-12,2022-10-15,West,Corporate,Office Supplies,Labels,Barcode Label Set,8850.01,8,0.05,630.77
ORD-2023-01317,2022-04-13,2022-04-18,East,Consumer,Furniture,Tables,Dining Table Oak,19574.12,1,0.1,-1590.2
ORD-2023-01318,2022-02-24,2022-02-28,South,Home Office,Technology,Phones,Samsung Galaxy A34,297529.67,4,0.05,66255.4
ORD-2023-01319,2023-11-23,2023-12-02,East,Consumer,Office Supplies,Binders,Economy Binder Set,1821.62,1,0.2,14.5
ORD-2023-01320,2022-12-17,2022-12-21,South,Corporate,Office Supplies,Labels,Address Label Roll,2793.37,3,0.2,-340.66
ORD-2023-01321,2023-09-25,2023-10-04,South,Consumer,Technology,Laptops,Lenovo IdeaPad Slim 5,273633.9,6,0.05,22315.58
ORD-2023-01322,2023-07-22,2023-07-24,South,Consumer,Office Supplies,Labels,Color Dot Labels,11623.29,9,0.1,353.64
ORD-2023-01323,2022-12-24,2022-12-27,West,Home Office,Office Supplies,Pens & Art,Highlighter 6-Pack,7897.52,4,0.05,
ORD-2023-01324,2022-02-21,2022-02-27,North,Corporate,Furniture,Chairs,Guest Chair,146873.61,9,0.0,36651.3
ORD-2023-01325,2022-01-01,2022-01-06,North,Consumer,Furniture,Tables,Dining Table Oak,49577.77,7,0.1,2740.14
ORD-2023-01326,2023-05-09,2023-05-11,East,Home Office,Office Supplies,Paper,Carbon Paper,5485.97,8,0.1,406.38
ORD-2023-01327,2022-07-28,2022-07-30,South,Consumer,Furniture,Bookcases,Bookcase Classic 3-Shelf,12873.69,2,0.2,-1829.09
ORD-2023-01328,2023-04-13,2023-04-20,North,Corporate,Furniture,Chairs,Executive Leather Chair,46326.79,4,0.1,-848.02
ORD-2023-01329,2022-08-02,2022-08-09,South,Consumer,Office Supplies,Binders,Premium Binder A4,5007.22,6,0.05,-77.51
ORD-2023-01330,2023-12-24,2023-12-28,South,Home Office,Technology,Printers,Epson L3252,48580.86,1,0.1,-8947.29
ORD-2023-01331,2022-11-08,2022-11-17,West,Corporate,Office Supplies,Paper,Photo Glossy Paper,422.65,2,0.05,43.67
ORD-2023-01332,2023-08-04,2023-08-11,North,Consumer,Office Supplies,Binders,Economy Binder Set,3201.77,2,0.1,
ORD-2023-01333,2023-06-28,2023-06-30,North,Corporate,Furniture,Storage,Wardrobe 3-Door,149178.22,9,0.1,-10958.46
ORD-2023-01334,2023-05-17,2023-05-20,North,Consumer,Office Supplies,Binders,Premium Binder A4,12108.72,7,0.05,1893.68
ORD-2023-01335,2022-05-01,2022-05-04,North,Corporate,Technology,Laptops,Dell Inspiron 15,94302.73,4,0.3,-60184.28
ORD-2023-01336,2023-11-05,2023-11-09,East,Consumer,Office Supplies,Labels,Address Label Roll,11000.4,9,0.1,52.3
ORD-2023-01337,2023-12-20,2023-12-29,South,Consumer,Furniture,Chairs,Ergonomic Office Chair,65235.46,7,0.1,-10549.47
ORD-2023-01338,2022-11-28,2022-12-07,South,Home Office,Technology,Laptops,Lenovo IdeaPad Slim 5,17069.51,2,0.2,-5942.39
ORD-2023-01339,2022-12-19,2022-12-23,North,Corporate,Office Supplies,Labels,Address Label Roll,3469.26,5,0.0,635.58
ORD-2023-01340,2023-07-07,2023-07-13,North,Consumer,Office Supplies,Paper,A4 Copy Paper 500-Sheet,5283.27,5,0.0,1381.65
ORD-2023-01341,2022-01-15,2022-01-18,South,Corporate,Office Supplies,Binders,Premium Binder A4,1447.56,5,0.2,-325.58
ORD-2023-01342,2023-06-18,2023-06-24,South,Corporate,Furniture,Tables,Study Desk Compact,19043.63,3,,-1538.08
ORD-2023-01343,2022-09-24,2022-09-30,East,Corporate,Office Supplies,Binders,Presentation Binder,5882.81,4,0.0,859.93
ORD-2023-01344,2022-10-29,2022-11-02,North,Corporate,Office Supplies,Binders,Premium Binder A4,14192.83,9,0.05,1117.21
ORD-2023-01345,2022-03-01,2022-03-08,North,Corporate,Furniture,Tables,Coffee Table Glass,76569.7,9,0.0,9516.53
ORD-2023-01346,2023-04-26,2023-04-29,East,Consumer,Office Supplies,Binders,Presentation Binder,1365.85,1,,-63.06
ORD-2023-01347,2022-12-30,2023-01-06,West,Consumer,Technology,Printers,Epson L3252,196388.05,3,0.15,4818.83
ORD-2023-01348,2023-03-27,2023-03-29,South,Consumer,Office Supplies,Paper,Photo Glossy Paper,4388.45,3,0.0,1225.24
ORD-2023-01349,2022-10-06,2022-10-12,East,Consumer,Technology,Printers,Epson L3252,76380.18,9,0.1,-9395.81
ORD-2023-01350,2022-03-16,2022-03-23,East,Consumer,Office Supplies,Binders,Presentation Binder,7411.06,4,,1069.96
ORD-2023-01351,2023-01-19,2023-01-23,East,Corporate,Furniture,Chairs,Executive Leather Chair,3232.97,1,0.15,-396.2
ORD-2023-01352,2022-02-13,2022-02-22,East,Consumer,Furniture,Tables,Coffee Table Glass,63855.07,4,,16514.56
ORD-2023-01353,2023-08-18,2023-08-26,West,Consumer,Furniture,Tables,Coffee Table Glass,76677.06,9,0.05,14912.34
ORD-2023-01354,2022-08-28,2022-09-05,South,Home Office,Furniture,Bookcases,Bookcase Pro 5-Shelf,91395.57,5,0.05,11747.57
ORD-2023-01355,2022-04-06,2022-04-09,South,Consumer,Technology,Laptops,HP Pavilion 14,589270.65,8,0.0,163712.02
ORD-2023-01356,2022-02-10,2022-02-18,North,Consumer,Furniture,Bookcases,Bookcase Pro 5-Shelf,11757.86,7,0.1,-149.16
ORD-2023-01357,2023-03-19,2023-03-26,North,Consumer,Furniture,Chairs,Guest Chair,16172.7,1,0.3,-8128.78
ORD-2023-01358,2022-08-25,2022-08-29,East,Home Office,Furniture,Bookcases,Bookcase Pro 5-Shelf,127418.03,7,0.3,-62669.35
ORD-2023-01359,2023-04-04,2023-04-07,South,Corporate,Furniture,Bookcases,Bookcase Pro 5-Shelf,131969.93,9,0.05,14131.95
ORD-2023-01360,2023-02-13,2023-02-21,East,Consumer,Furniture,Tables,Study Desk Compact,121157.84,8,0.1,-7073.56
ORD-2023-01361,2023-06-26,2023-07-04,North,Consumer,Technology,Printers,Canon Pixma G3010,12097.36,1,0.2,-318.07
ORD-2023-01362,2022-12-03,2022-12-07,West,Corporate,Technology,Printers,HP LaserJet Pro,3214.27,1,0.0,1013.35
ORD-2023-01363,2022-02-12,2022-02-14,South,Corporate,Furniture,Tables,Coffee Table Glass,43583.31,2,,10872.23
ORD-2023-01364,2023-09-22,2023-09-27,East,Consumer,Furniture,Chairs,Ergonomic Office Chair,109513.12,7,0.0,36274.01
ORD-2023-01365,2022-10-01,2022-10-06,North,Consumer,Furniture,Tables,Study Desk Compact,73475.86,4,0.1,-5231.08
ORD-2023-01366,2023-02-10,2023-02-17,East,Home Office,Office Supplies,Paper,A4 Copy Paper 500-Sheet,1424.85,9,0.1,-267.2
ORD-2023-01367,2022-08-14,2022-08-23,South,Consumer,Office Supplies,Labels,Color Dot Labels,3672.99,2,0.0,524.38
ORD-2023-01368,2023-10-24,2023-10-29,South,Home Office,Office Supplies,Binders,Presentation Binder,8079.44,5,0.05,441.32
ORD-2023-01369,2022-04-19,2022-04-23,South,Consumer,Furniture,Storage,File Cabinet 4-Drawer,22031.64,2,0.0,2211.25
ORD-2023-01370,2023-05-05,2023-05-10,West,Home Office,Technology,Phones,OnePlus Nord CE 3,295622.85,6,0.0,74242.81
ORD-2023-01371,2023-09-13,2023-09-17,South,Corporate,Furniture,Storage,Storage Box Set,67222.22,5,0.0,9746.21
ORD-2023-01372,2023-07-25,2023-07-30,East,Consumer,Furniture,Storage,Storage Box Set,69429.53,7,0.2,-17471.27
ORD-2023-01373,2022-11-23,2022-11-26,South,Consumer,Office Supplies,Paper,Photo Glossy Paper,10079.71,9,0.05,-84.25
ORD-2023-01374,2023-06-26,2023-07-02,North,Home Office,Furniture,Tables,Coffee Table Glass,116222.32,9,0.0,24638.72
ORD-2023-01375,2022-09-16,2022-09-20,East,Corporate,Technology,Printers,HP LaserJet Pro,364541.63,6,0.1,-1029.14
ORD-2023-01376,2022-11-01,2022-11-08,North,Corporate,Technology,Printers,Canon Pixma G3010,82541.89,2,0.0,8981.63
ORD-2023-01377,2023-07-28,2023-08-01,West,Consumer,Office Supplies,Binders,Presentation Binder,1627.49,7,0.1,-323.54
ORD-2023-01378,2022-12-01,2022-12-08,North,Home Office,Technology,Laptops,HP Pavilion 14,30576.12,1,0.25,-9235.38
ORD-2023-01379,2023-01-12,2023-01-16,North,Corporate,Technology,Laptops,HP Pavilion 14,219966.83,7,0.25,-54285.17
ORD-2023-01380,2023-07-21,2023-07-29,East,Consumer,Furniture,Tables,Study Desk Compact,26529.11,2,0.0,3750.46
ORD-2023-01381,2022-08-19,2022-08-23,East,Corporate,Office Supplies,Pens & Art,Ballpoint Pen Box,2651.96,2,0.0,782.51
ORD-2023-01382,2022-01-17,2022-01-22,East,Corporate,Office Supplies,Paper,A4 Copy Paper 500-Sheet,13117.97,7,0.0,2640.04
ORD-2023-01383,2023-02-10,2023-02-16,South,Consumer,Furniture,Bookcases,Bookcase Classic 3-Shelf,101427.94,7,0.2,-9696.57
ORD-2023-01384,2023-10-02,2023-10-10,East,Consumer,Furniture,Tables,Study Desk Compact,129436.46,7,0.05,3887.46
ORD-2023-01385,2022-05-11,2022-05-18,East,Corporate,Furniture,Storage,Storage Box Set,32096.87,7,0.0,10155.63
ORD-2023-01386,2023-08-03,2023-08-10,South,Home Office,Office Supplies,Binders,Premium Binder A4,3763.18,3,0.2,-1076.68
ORD-2023-01387,2022-11-02,2022-11-11,South,Consumer,Furniture,Chairs,Guest Chair,109951.46,7,0.1,2244.79
ORD-2023-01388,2023-07-26,2023-08-04,North,Consumer,Office Supplies,Pens & Art,Highlighter 6-Pack,1874.53,3,0.2,-693.74
ORD-2023-01389,2022-09-27,2022-10-01,South,Home Office,Technology,Printers,Canon Pixma G3010,136355.74,2,0.05,1937.14
ORD-2023-01390,2023-12-12,2023-12-14,South,Consumer,Office Supplies,Binders,Premium Binder A4,15340.82,8,0.05,1624.39
ORD-2023-01391,2023-07-21,2023-07-29,North,Consumer,Office Supplies,Paper,A4 Copy Paper 500-Sheet,3737.97,2,0.1,288.32
ORD-2023-01392,2023-08-09,2023-08-17,South,Corporate,Furniture,Storage,Wardrobe 3-Door,39944.32,4,0.15,-3182.69
ORD-2023-01393,2022-06-30,2022-07-05,East,Consumer,Furniture,Storage,Storage Box Set,79788.22,7,0.15,4480.99
ORD-2023-01394,2023-04-04,2023-04-10,East,Corporate,Office Supplies,Pens & Art,Sketch Pen Set 24,2266.12,5,0.0,334.93
ORD-2023-01395,2022-01-30,2022-02-06,East,Consumer,Office Supplies,Binders,Economy Binder Set,93.77,1,0.0,22.44
ORD-2023-01396,2022-07-21,2022-07-25,North,Consumer,Office Supplies,Binders,Premium Binder A4,10246.39,6,0.05,502.68
ORD-2023-01397,2022-05-13,2022-05-18,South,Corporate,Office Supplies,Labels,Address Label Roll,17033.15,9,0.05,3134.06
ORD-2023-01398,2023-04-30,2023-05-06,North,Consumer,Technology,Accessories,Laptop Cooling Pad,42920.25,1,0.2,-11777.52
ORD-2023-01399,2023-09-24,2023-09-30,East,Consumer,Office Supplies,Labels,Color Dot Labels,377.05,3,0.0,30.79
ORD-2023-01400,2023-11-14,2023-11-16,East,Corporate,Furniture,Chairs,Guest Chair,10320.95,3,0.0,1293.36
ORD-2023-01401,2022-05-15,2022-05-19,South,Corporate,Office Supplies,Labels,Color Dot Labels,2424.03,5,,-319.74
ORD-2023-01402,2023-12-02,2023-12-08,East,Consumer,Office Supplies,Pens & Art,Sketch Pen Set 24,7268.52,8,0.0,1178.62
ORD-2023-01403,2022-01-22,2022-01-26,South,Consumer,Technology,Laptops,Lenovo IdeaPad Slim 5,150708.99,8,0.0,14890.81
ORD-2023-01404,2022-07-29,2022-08-05,East,Consumer,Furniture,Tables,Coffee Table Glass,145871.38,6,0.05,10072.59
ORD-2023-01405,2022-11-29,2022-12-08,East,Home Office,Office Supplies,Binders,Presentation Binder,1554.43,2,0.05,100.57
ORD-2023-01406,2023-10-10,2023-10-12,West,Consumer,Furniture,Tables,Dining Table Oak,9135.88,1,0.0,985.43
ORD-2023-01407,2023-04-24,2023-04-27,East,Consumer,Office Supplies,Binders,Premium Binder A4,5751.62,3,0.1,190.58
ORD-2023-01408,2022-07-28,2022-08-02,North,Home Office,Technology,Accessories,Laptop Cooling Pad,22587.83,2,0.25,-11027.27
ORD-2023-01409,2022-11-18,2022-11-27,West,Corporate,Furniture,Tables,Coffee Table Glass,5462.25,2,0.1,108.76
ORD-2023-01410,2023-12-27,2024-01-04,East,Home Office,Office Supplies,Paper,A4 Copy Paper 500-Sheet,4074.92,9,0.0,1094.63
ORD-2023-01411,2023-05-18,2023-05-26,South,Corporate,Furniture,Storage,Wardrobe 3-Door,86148.12,6,0.0,25729.69
ORD-2023-01412,2022-03-09,2022-03-14,East,Corporate,Office Supplies,Binders,Presentation Binder,1860.23,3,0.05,137.15
ORD-2023-01413,2023-10-04,2023-10-12,North,Consumer,Office Supplies,Labels,Color Dot Labels,2002.32,7,0.0,371.97
ORD-2023-01414,2023-07-20,2023-07-27,East,Home Office,Furniture,Storage,Storage Box Set,91569.11,8,0.0,21196.71
ORD-2023-01415,2022-12-18,2022-12-21,East,Consumer,Technology,Laptops,Dell Inspiron 15,35052.42,1,0.15,-10647.14
ORD-2023-01416,2022-02-07,2022-02-09,South,Consumer,Office Supplies,Paper,Carbon Paper,2086.67,2,0.05,453.41
ORD-2023-01417,2023-07-25,2023-07-29,East,Consumer,Furniture,Storage,Storage Box Set,189168.41,8,0.1,6431.15
ORD-2023-01418,2023-10-18,2023-10-27,North,Corporate,Technology,Accessories,Wireless Mouse Combo,20274.3,1,0.0,5423.05
ORD-2023-01419,2023-05-25,2023-05-27,South,Consumer,Office Supplies,Binders,Economy Binder Set,10187.23,7,0.0,1896.43
ORD-2023-01420,2022-01-11,2022-01-13,North,Consumer,Office Supplies,Binders,Economy Binder Set,2114.03,5,0.1,212.28
ORD-2023-01421,2023-04-19,2023-04-21,West,Corporate,Furniture,Chairs,Executive Leather Chair,40943.98,2,0.1,-4618.55
ORD-2023-01422,2023-03-30,2023-04-01,South,Consumer,Office Supplies,Binders,Presentation Binder,6424.22,4,0.0,1525.38
ORD-2023-01423,2022-08-31,2022-09-06,South,Corporate,Furniture,Bookcases,Bookcase Pro 5-Shelf,35570.54,8,0.15,-10635.92
ORD-2023-01424,2022-03-04,2022-03-06,North,Consumer,Office Supplies,Labels,Barcode Label Set,5845.91,8,0.0,1919.64
ORD-2023-01425,2022-07-08,2022-07-17,East,Corporate,Technology,Laptops,HP Pavilion 14,176022.61,3,0.05,33560.2
ORD-2023-01426,2023-07-05,2023-07-08,North,Home Office,Technology,Accessories,Laptop Cooling Pad,258618.78,4,0.2,-75222.84
ORD-2023-01427,2023-10-14,2023-10-16,South,Corporate,Furniture,Storage,Wardrobe 3-Door,64642.49,6,0.0,12458.1
ORD-2023-01428,2022-12-07,2022-12-09,South,Consumer,Furniture,Chairs,Executive Leather Chair,18404.24,3,0.0,4500.84
ORD-2023-01429,2023-05-09,2023-05-17,North,Corporate,Furniture,Storage,Storage Box Set,34410.85,9,0.05,1332.16
ORD-2023-01430,2023-02-03,2023-02-08,South,Home Office,Furniture,Bookcases,Bookcase Pro 5-Shelf,23249.73,2,0.2,665.41
ORD-2023-01431,2023-05-25,2023-05-30,North,Consumer,Office Supplies,Pens & Art,Ballpoint Pen Box,2576.16,2,0.1,96.89
ORD-2023-01432,2023-02-27,2023-03-06,East,Corporate,Office Supplies,Labels,Address Label Roll,646.1,2,0.05,74.46
ORD-2023-01433,2022-05-21,2022-05-25,West,Home Office,Office Supplies,Labels,Barcode Label Set,1698.92,2,0.05,224.61
ORD-2023-01434,2023-03-10,2023-03-12,East,Consumer,Office Supplies,Binders,Premium Binder A4,1304.38,1,0.05,312.95
ORD-2023-01435,2022-03-01,2022-03-07,North,Consumer,Office Supplies,Labels,Address Label Roll,8653.13,6,0.1,
ORD-2023-01436,2022-05-14,2022-05-17,East,Consumer,Technology,Printers,Epson L3252,64968.55,5,0.15,-6686.86
ORD-2023-01437,2023-03-12,2023-03-21,West,Corporate,Furniture,Tables,Study Desk Compact,176691.81,9,0.3,-96687.6
ORD-2023-01438,2023-04-07,2023-04-10,North,Consumer,Furniture,Chairs,Guest Chair,50093.1,8,0.2,-15741.86
ORD-2023-01439,2022-05-15,2022-05-19,West,Home Office,Technology,Phones,Samsung Galaxy A34,431266.27,9,0.2,-105207.07
ORD-2023-01440,2022-01-25,2022-02-03,North,Corporate,Office Supplies,Paper,A4 Copy Paper 500-Sheet,1763.49,9,0.05,-17.43
ORD-2023-01441,2022-02-14,2022-02-17,East,Consumer,Office Supplies,Paper,Photo Glossy Paper,1049.11,4,0.2,-102.84
ORD-2023-01442,2022-04-18,2022-04-23,East,Consumer,Office Supplies,Binders,Presentation Binder,7399.18,6,0.0,1495.31
ORD-2023-01443,2023-12-23,2023-12-27,North,Consumer,Office Supplies,Labels,Barcode Label Set,9593.41,5,0.1,-1202.83
